# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
191000 1.5193 -5.27184 8.66265 1.01386 -3.75254 7.64879 
192000 1.49927 -5.26754 8.73446 1.00049 -3.76827 7.73397 
193000 1.57561 -5.27982 8.73871 1.05143 -3.70422 7.68727 
194000 1.49464 -5.30186 8.57674 0.997401 -3.80722 7.57934 
195000 1.46529 -5.24672 8.79585 0.977814 -3.78143 7.81804 
196000 1.56652 -5.32729 8.46694 1.04537 -3.76077 7.42157 
197000 1.52962 -5.33901 8.3719 1.02074 -3.80938 7.35116 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
198000 1.49651 -5.26652 8.72489 0.998649 -3.77001 7.72624 
199000 1.50503 -5.34069 8.36899 1.00434 -3.83566 7.36466 
200000 1.50454 -5.34151 8.40367 1.00401 -3.83696 7.39966 
201000 1.51216 -5.31578 8.45687 1.00909 -3.80362 7.44778 
202000 1.5242 -5.31228 8.48199 1.01713 -3.78807 7.46486 
203000 1.50235 -5.32306 8.46372 1.00255 -3.82071 7.46118 
204000 1.50598 -5.29108 8.62917 1.00497 -3.78511 7.62421 
205000 1.52459 -5.28225 8.63129 1.01739 -3.75766 7.6139 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
206000 1.53945 -5.32635 8.40612 1.0273 -3.7869 7.37881 
207000 1.52958 -5.33317 8.39341 1.02072 -3.80359 7.37269 
208000 1.46388 -5.2209 8.96036 0.976875 -3.75702 7.98349 
209000 1.49688 -5.29854 8.5313 0.998895 -3.80166 7.53241 
210000 1.45037 -5.33641 8.32497 0.967858 -3.88604 7.35711 
211000 1.43446 -5.28881 8.59515 0.95724 -3.85435 7.63791 
212000 1.46326 -5.34381 8.30522 0.976462 -3.88055 7.32875 
213000 1.50793 -5.29216 8.56178 1.00627 -3.78423 7.55551 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
214000 1.60773 -5.29799 8.64306 1.07287 -3.69026 7.57019 
215000 1.48018 -5.30895 8.51534 0.987748 -3.82877 7.5276 
216000 1.49882 -5.31156 8.43461 1.00019 -3.81274 7.43442 
217000 1.53302 -5.33165 8.37907 1.02301 -3.79863 7.35606 
218000 1.45068 -5.3481 8.28259 0.968068 -3.89742 7.31453 
219000 1.52451 -5.24427 8.86367 1.01733 -3.71976 7.84634 
220000 1.41986 -5.28079 8.5952 0.947501 -3.86093 7.6477 
221000 1.47132 -5.20711 8.97239 0.981837 -3.7358 7.99056 
222000 1.43692 -5.26159 8.75421 0.958886 -3.82467 7.79532 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
223000 1.48905 -5.2421 8.895 0.993672 -3.75305 7.90132 
224000 1.48473 -5.32986 8.41166 0.990789 -3.84513 7.42088 
225000 1.50869 -5.31052 8.49809 1.00677 -3.80184 7.49132 
226000 1.46119 -5.34287 8.35915 0.975082 -3.88168 7.38407 
227000 1.51722 -5.30552 8.53893 1.01247 -3.78831 7.52646 
228000 1.48496 -5.30133 8.51396 0.99094 -3.81637 7.52302 
229000 1.43372 -5.31426 8.39754 0.956751 -3.88054 7.44079 
230000 1.51788 -5.27006 8.69709 1.01291 -3.75219 7.68418 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
231000 1.5008 -5.27126 8.73125 1.00151 -3.77046 7.72974 
232000 1.49366 -5.27805 8.68031 0.996747 -3.78439 7.68356 
233000 1.50623 -5.29614 8.58265 1.00514 -3.78991 7.57752 
234000 1.51044 -5.27575 8.65459 1.00795 -3.76531 7.64665 
235000 1.48629 -5.28459 8.63801 0.991827 -3.7983 7.64618 
236000 1.46162 -5.28274 8.60525 0.975366 -3.82112 7.62989 
237000 1.45686 -5.27415 8.64726 0.972191 -3.81729 7.67507 
238000 1.4998 -5.26483 8.72593 1.00085 -3.76503 7.72509 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
239000 1.51313 -5.36869 8.22505 1.00974 -3.85556 7.21531 
240000 1.43433 -5.31977 8.37539 0.957153 -3.88544 7.41824 
241000 1.47657 -5.26488 8.7076 0.985345 -3.78831 7.72225 
242000 1.50034 -5.26425 8.75886 1.0012 -3.76391 7.75766 
243000 1.45831 -5.2981 8.56225 0.973154 -3.83979 7.5891 
244000 1.49456 -5.33967 8.34347 0.997348 -3.84511 7.34613 
245000 1.55357 -5.30397 8.62068 1.03673 -3.75039 7.58395 
246000 1.44081 -5.305 8.47723 0.961477 -3.86419 7.51575 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
247000 1.53629 -5.26779 8.74019 1.0252 -3.7315 7.71499 
248000 1.50926 -5.22648 8.95589 1.00715 -3.71722 7.94874 
249000 1.4631 -5.34828 8.23749 0.976351 -3.88519 7.26114 
250000 1.54097 -5.30794 8.53537 1.02832 -3.76697 7.50705 
251000 1.536 -5.29419 8.70046 1.025 -3.75819 7.67546 
252000 1.43592 -5.28203 8.59579 0.958217 -3.8461 7.63757 
253000 1.55588 -5.29347 8.5896 1.03827 -3.73759 7.55133 
254000 1.50404 -5.29181 8.59267 1.00368 -3.78777 7.589 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
255000 1.45947 -5.33969 8.32128 0.973929 -3.88022 7.34735 
256000 1.5721 -5.30701 8.55008 1.04909 -3.73491 7.50099 
257000 1.52703 -5.28451 8.67042 1.01901 -3.75748 7.6514 
258000 1.5039 -5.24691 8.80889 1.00358 -3.74302 7.80531 
259000 1.46242 -5.31647 8.46848 0.9759 -3.85405 7.49258 
260000 1.43994 -5.30669 8.50775 0.9609 -3.86674 7.54685 
261000 1.49235 -5.27343 8.65412 0.995875 -3.78108 7.65825 
262000 1.51735 -5.24494 8.88024 1.01255 -3.7276 7.86769 
263000 1.58823 -5.34432 8.41148 1.05985 -3.75609 7.35163 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
264000 1.47398 -5.29333 8.55169 0.983615 -3.81935 7.56807 
265000 1.52052 -5.28809 8.61631 1.01467 -3.76756 7.60164 
266000 1.44762 -5.25497 8.73102 0.966021 -3.80735 7.765 
267000 1.47374 -5.2446 8.81736 0.983455 -3.77086 7.8339 
268000 1.47357 -5.33794 8.33952 0.983341 -3.86437 7.35618 
269000 1.4801 -5.25845 8.75954 0.987698 -3.77835 7.77184 
270000 1.54484 -5.32493 8.50243 1.0309 -3.78008 7.47153 
271000 1.47042 -5.33328 8.38389 0.981236 -3.86286 7.40266 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
272000 1.55421 -5.30401 8.58237 1.03715 -3.7498 7.54522 
273000 1.46838 -5.31252 8.51949 0.979878 -3.84414 7.53962 
274000 1.42341 -5.23651 8.79414 0.949869 -3.8131 7.84427 
275000 1.51016 -5.29014 8.62252 1.00776 -3.77997 7.61476 
276000 1.48697 -5.30186 8.57374 0.992285 -3.81488 7.58145 
277000 1.46775 -5.2608 8.75702 0.979454 -3.79305 7.77757 
278000 1.58572 -5.29679 8.63672 1.05818 -3.71107 7.57854 
279000 1.52634 -5.34524 8.3174 1.01856 -3.81889 7.29885 
